committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,committee_name,entity_type,entity_type_desc,unused_contbr_id,contributor_prefix,contributor_name,recipient_committee_type,recipient_committee_org_type,recipient_committee_designation,contributor_first_name,contributor_middle_name,contributor_last_name,contributor_suffix,contributor_street_1,contributor_street_2,contributor_city,contributor_state,contributor_zip,contributor_employer,contributor_occupation,contributor_id,receipt_type,receipt_type_desc,receipt_type_full,memo_code,memo_code_full,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,donor_committee_name,national_committee_nonfederal_account,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_name,filing_form,link_id,is_individual,memo_text,two_year_transaction_period,schedule_type,increased_limit,sub_id,pdf_url,line_number_label
C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,2019,YE,202001319184676449,11C,VR02ZTM0TM4,1377695,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-20 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-13 03:40:54.709,,,,F3,4013120201686185770,f,,2020,SA,,4021220201689191534,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184676449,Contributions From Other Political Committees
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2019,YE,202001319184675145,11C,SA11C.114353,1377664,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2019-12-27 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-13 03:44:37.586,,,,F3,4013120201686185725,f,,2020,SA,,4021220201689207845,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184675145,Contributions From Other Political Committees
C00215905,DEFAZIO FOR CONGRESS,2019,YE,202001319185219022,11C,C11876391,1379152,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-12-16 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-14 03:48:55.817,,,,F3,4020220201686493271,f,,2020,SA,,4021320201690727603,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185219022,Contributions From Other Political Committees
C00460063,BILLY LONG FOR CONGRESS,2019,YE,202001319186122276,11C,A77C782F3ADCB42C585F,1379770,,COM,OTHER COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,DONATION,,,2019-12-02 00:00:00,1000.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-19 03:42:30.589,,,,F3,4020120201686378371,f,,2020,SA,,4021820201692712224,http://docquery.fec.gov/cgi-bin/fecimg/?202001319186122276,Contributions From Other Political Committees
C00460063,BILLY LONG FOR CONGRESS,2019,YE,202001319186122298,11C,A77B83627F05949F0A52,1379770,,COM,OTHER COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,DONATION,,,2019-12-26 00:00:00,1000.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-19 03:42:30.604,,,,F3,4020120201686378371,f,,2020,SA,,4021820201692712290,http://docquery.fec.gov/cgi-bin/fecimg/?202001319186122298,Contributions From Other Political Committees
C00392738,HOOPS PAC,2019,YE,202001299182392948,12,VPFBKSJPH71,1374962,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18J,MEMO (FILER'S % OF CONTRIBUTION GIVEN TO JOIN,,X,,2019-12-31 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-02-20 04:15:51.751,,VPFBKSH9H59,SA12,F3X,4012920201686032644,f,* 12/31/19 WYDEN FOR OREGON TRANSFER,2020,SA,,4021920201693117673,http://docquery.fec.gov/cgi-bin/fecimg/?202001299182392948,Transfers from Authorized Committees
C00226928,PALLONE FOR CONGRESS,2019,YE,202001319185106075,11C,11C-000044618,1378957,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-11-20 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-20 04:17:25.408,,,,F3,4013120201686186080,f,,2020,SA,,4021920201693133350,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185106075,Contributions From Other Political Committees
C00279851,FRIENDS OF BENNIE THOMPSON,2019,YE,202001309182425292,11C,A271093C440174686961,1375173,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2019-11-06 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-20 04:19:28.678,,,,F3,4013020201686125202,f,,2020,SA,,4021920201693168078,http://docquery.fec.gov/cgi-bin/fecimg/?202001309182425292,Contributions From Other Political Committees
C00476820,JOHNSON FOR CONGRESS,2019,YE,202001319184725515,11C,A0A088CDAE12E49C6986,1378079,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-12-26 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-21 04:14:06.666,,,,F3,4013120201686185844,f,,2020,SA,,4022020201693298075,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184725515,Contributions From Other Political Committees
C00476820,JOHNSON FOR CONGRESS,2019,YE,202001319184725515,11C,A0698EABA6DAC4F50929,1378079,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-10-14 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-21 04:14:06.666,,,,F3,4013120201686185844,f,,2020,SA,,4022020201693298077,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184725515,Contributions From Other Political Committees
C00657833,GUY FOR CONGRESS,2019,YE,202001319185101277,11C,SA11C.20866,1378878,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-11-26 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-21 04:15:05.066,,,,F3,4013120201686186042,f,,2020,SA,,4022020201693314302,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185101277,Contributions From Other Political Committees
C00343574,MAINSTREAM PAC,2019,YE,202001319185864081,11C,2642989,1379495,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2019-12-31 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-02-22 04:23:40.77,,,,F3X,4020120201686383227,f,,2020,SA,,4022120201693725299,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185864081,Contributions From Other Political Committees
C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,2020,M2,202002199186533491,11C,C10456460,1383508,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,U,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-01-22 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-02-27 03:43:49.721,,,,F3X,4021920201692753370,f,,2020,SA,,4022620201694323100,http://docquery.fec.gov/cgi-bin/fecimg/?202002199186533491,Contributions From Other Political Committees
C00502294,SWALWELL FOR CONGRESS,2020,12P,202002209186873063,11C,1705397,1384500,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-02-07 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-28 04:28:24.369,,,,F3,4022020201693198253,f,,2020,SA,,4022720201694915922,http://docquery.fec.gov/cgi-bin/fecimg/?202002209186873063,Contributions From Other Political Committees
C00420935,KEVIN MCCARTHY FOR CONGRESS,2019,Q3,202003099203794810,11C,AD084144F9EB146C1899,1388546,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,,,,,,2019-09-06 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-03-11 04:15:14.536,,,,F3,4030920201702769148,f,,2020,SA,,4031020201702825807,http://docquery.fec.gov/cgi-bin/fecimg/?202003099203794810,Contributions From Other Political Committees
C00551853,OORAH! POLITICAL ACTION COMMITTEE,2019,YE,202003199203901950,11C,SA11C.45134,1390723,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S. EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2019-12-20 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2020-03-21 04:05:57.609,,,,F3X,4031920201703853249,f,,2020,SA,,4032020201703955297,http://docquery.fec.gov/cgi-bin/fecimg/?202003199203901950,Contributions From Other Political Committees
C00445023,GUTHRIE FOR CONGRESS,2020,Q1,202004039216585929,11C,A9CFB65F16FE74FBA852,1393070,,PAC,POLITICAL ACTION COMMITTEE,,,CONSUMER TECHNOLOGY ASSOCIATION PAC-CTAPAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,,,,,,,2020-03-23 00:00:00,2500.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC-CTAPAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-04-07 03:36:51.454,,,,F3,4040320201734643167,f,,2020,SA,,4040620201734852283,http://docquery.fec.gov/cgi-bin/fecimg/?202004039216585929,Contributions From Other Political Committees
C00459099,DELBENE FOR CONGRESS,2020,Q1,202004139216660784,11C,VVBTWQNF6Q0,1395829,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-12 00:00:00,1000.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-04-15 03:56:41.485,,,,F3,4041320201735575278,f,,2020,SA,,4041420201736778153,http://docquery.fec.gov/cgi-bin/fecimg/?202004139216660784,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2020,M4,202004209220100755,11C,C11489886,1402537,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,,U,,,,,"700 13TH STREET, NW",SUITE 600,WASHINGTON,DC,20005,,,C00328369,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-03-02 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-04-25 03:39:11.871,,,,F3X,4042020201737354600,f,,2020,SA,,4042420201739977631,http://docquery.fec.gov/cgi-bin/fecimg/?202004209220100755,Contributions From Other Political Committees
C00590778,LISA BLUNT ROCHESTER FOR CONGRESS,2020,Q1,202004159219226218,11C,VR0JJMTG4B6,1399753,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-02-24 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-04-30 03:38:01.906,,,,F3,4041520201736791205,f,,2020,SA,,4042920201740464736,http://docquery.fec.gov/cgi-bin/fecimg/?202004159219226218,Contributions From Other Political Committees
C00311043,BRADY FOR CONGRESS,2020,Q1,202004149216702078,11C,SA8142,1397263,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-03-25 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-01 03:40:13.874,,,,F3,4041520201736790176,f,,2020,SA,,4043020201740610911,http://docquery.fec.gov/cgi-bin/fecimg/?202004149216702078,Contributions From Other Political Committees
C00438697,LATTA FOR CONGRESS,2020,Q1,202004159219439254,11C,A979E07C1DB8A471290B,1400407,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-02 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-03 03:29:48.325,,,,F3,4041620201736910188,f,,2020,SA,,4050220201741355839,http://docquery.fec.gov/cgi-bin/fecimg/?202004159219439254,Contributions From Other Political Committees
C00451336,RICHMOND FOR CONGRESS,2020,Q1,202004159219307453,11C,6218695,1400102,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-11 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-08 03:28:59.103,,,,F3,4041520201736791388,f,,2020,SA,,4050720201742069436,http://docquery.fec.gov/cgi-bin/fecimg/?202004159219307453,Contributions From Other Political Committees
C00606939,ROSEN FOR NEVADA,2019,Q3,202306289582401138,11C,3708994,1709048,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2019-09-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2024,,PRIMARY,2024,A,ADD,ITEMIZED RECEIPTS,2023-06-30 04:05:56,,,,F3,4062820231752618014,f,,2020,SA,,4062920231752672444,https://docquery.fec.gov/cgi-bin/fecimg/?202306289582401138,Contributions From Other Political Committees
C00438713,FRIENDS OF MARK WARNER,2020,Q1,202004159216784110,11C,C7540795,1397804,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,S,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,,,,,,2020-02-29 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-13 03:25:31.221,,,,F3,4041520201736790349,f,,2020,SA,,4051220201742525179,http://docquery.fec.gov/cgi-bin/fecimg/?202004159216784110,Contributions From Other Political Committees
C00514893,PEOPLE FOR DEREK KILMER,2020,Q1,202004159216832169,11C,VR0JSMTVAF3,1398409,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-10 00:00:00,1000.00,4500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-05-14 03:27:22.481,,,,F3,4041520201736790598,f,,2020,SA,,4051320201742797731,http://docquery.fec.gov/cgi-bin/fecimg/?202004159216832169,Contributions From Other Political Committees
C00415331,CLARKE FOR CONGRESS,2020,Q1,202005119232670149,11C,VR0G3VAJWT2,1405152,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-13 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-05-15 12:58:59.789,,,,F3,4051220201742470152,f,,2020,SA,,4051420201742953511,http://docquery.fec.gov/cgi-bin/fecimg/?202005119232670149,Contributions From Other Political Committees
C00193342,MCCONNELL SENATE COMMITTEE,2020,Q3,202010159295270913,11C,A9FB75611E15E4675A1E,1452048,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-08-11 00:00:00,2500.00,8500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-25 04:19:04.424,,,,F3,4101620201858578148,f,,2020,SA,,4112520201961225655,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295270913,Contributions From Other Political Committees
C00521948,RODNEY FOR CONGRESS,2020,Q1,202006229244073886,11C,AE4D747F21A504921B11,1414389,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-03 00:00:00,1000.00,4000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-06-24 03:33:54.09,,,,F3,4062220201776470149,f,,2020,SA,,4062320201776705165,http://docquery.fec.gov/cgi-bin/fecimg/?202006229244073886,Contributions From Other Political Committees
C00258475,ANNA ESHOO FOR CONGRESS,2019,YE,202007149244581391,11C,INCA23801,1421473,,COM,OTHER COMMITTEE,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,,,,,,,2019-12-30 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-07-16 04:09:39.243,,,,F3,4071520201790603209,f,,2020,SA,,4071520201790690279,http://docquery.fec.gov/cgi-bin/fecimg/?202007149244581391,Contributions From Other Political Committees
C00494302,LEAD ENCOURAGE ELECT PAC,2020,12G,202010259336529227,11C,AA8B41D9E128845D08E8,1466000,,COM,OTHER COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2020-10-01 00:00:00,1000.00,2500.00,,,,,,,,,,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-26 03:56:29.597,,,,F3X,4102620201886488150,f,,2020,SA,,4112620201961301341,http://docquery.fec.gov/cgi-bin/fecimg/?202010259336529227,Contributions From Other Political Committees
C00346312,FRIENDS OF SCHUMER,2020,YE,202101319418499823,11C,VTE5W10VB1A6,1496081,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,S,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,,,,,,2020-11-13 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2021-02-19 04:26:46.893,,,,F3,4020120212140032284,f,,2020,SA,,4021920211158482552,https://docquery.fec.gov/cgi-bin/fecimg/?202101319418499823,Contributions From Other Political Committees
C00443218,WICKER FOR SENATE,2019,Q3,202007159244898323,11C,ABB78532EDBD146B8B32,1423038,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-09-30 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2024,,PRIMARY,2024,N,NO CHANGE,ITEMIZED RECEIPTS,2020-08-02 03:56:53.602,,,,F3,4071520201790603780,f,,2020,SA,,4080220201810267028,http://docquery.fec.gov/cgi-bin/fecimg/?202007159244898323,Contributions From Other Political Committees
C00255562,FRIENDS OF JIM CLYBURN,2020,Q2,202007159244869550,11C,C11034437,1422881,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-06-03 00:00:00,3500.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-08-04 04:34:45.726,,,,F3,4071520201790603716,f,,2020,SA,,4080420201810571186,http://docquery.fec.gov/cgi-bin/fecimg/?202007159244869550,Contributions From Other Political Committees
C00547976,"BEN SASSE FOR U.S. SENATE, INC.",2020,Q1,202012169387362022,11C,AF0F8147A79D74C9AA5E,1483007,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-25 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-12-20 03:49:31.884,,,,F3,4121720201974905153,f,,2020,SA,,4122020201980704490,https://docquery.fec.gov/cgi-bin/fecimg/?202012169387362022,Contributions From Other Political Committees
C00582890,TOM O'HALLERAN FOR CONGRESS,2020,Q2,202009039267081749,11C,11C-000034160,1436316,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-06-03 00:00:00,1000.00,1200.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,PRIMARY,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-09-05 04:34:07.497,,,,F3,4090420201834543166,f,,2020,SA,,4090520201834916463,http://docquery.fec.gov/cgi-bin/fecimg/?202009039267081749,Contributions From Other Political Committees
